bgp2000gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G21006709122446027004102U1,G2100670004105,21067004105,0.8886729014,0.8869131678,0.8804584544,0.8884221641,0.8740472815,0.8733430521,0.9034093378,0.7938230838
G21006709122446027004102U1,G2100670004106,21067004106,0.1113270986,0.1130868322,0.1195415456,0.1115778359,0.1259527185,0.1266569479,0.0965906622,0.2061769162
G21006709122446027004102U1,G2100670004107,21067004107,0,0,0,0,0,0,0,0
G21006709122446027004102U2,G2100670004106,21067004106,1,1,1,1,1,1,1,1
G21006709122446027004102U2,G2100670004107,21067004107,0,0,0,0,0,0,0,0
G21006709122446027004102U3,G2100670004107,21067004107,1,1,1,1,1,1,1,1
G21006709122446027004202R1,G2100670004207,21067004207,0.2926850922,0.0617760618,0.076433121,0.0704225352,0.0909090909,0.0769230769,0.0675675676,0.6666666667
G21006709122446027004202R1,G2100670004208,21067004208,0.7073149078,0.9382239382,0.923566879,0.9295774648,0.9090909091,0.9230769231,0.9324324324,0.3333333333
G21006709122446027004202R2,G2100670004207,21067004207,0.9041550139,0.7305785124,0.7291242363,0.6888888889,0.7284482759,0.7385892116,0.6759776536,0.9056603774
G21006709122446027004202R2,G2100670004208,21067004208,0.0958449861,0.2694214876,0.2708757637,0.3111111111,0.2715517241,0.2614107884,0.3240223464,0.0943396226
G21006709122446027004202U1,G2100670004207,21067004207,0.6111063657,0.3519429832,0.3356529807,0.368453106,0.316580756,0.2968018721,0.4009111617,0.0576923077
G21006709122446027004202U1,G2100670004208,21067004208,0.3888936343,0.6480570168,0.6643470193,0.631546894,0.683419244,0.7031981279,0.5990888383,0.9423076923
G21006709122446027004202U2,G2100670004207,21067004207,0.999851554,0.9999450021,0.9999445868,0.9999440958,0.9999409749,0.9999406104,0.9999424042,0.9998319337
G21006709122446027004202U2,G2101130060600,21113060600,0.000148446,0.0000549979,0.0000554132,0.0000559042,0.0000590251,0.0000593896,0.0000575958,0.0001680663
G21006709122446027004204U1,G2100670004204,21067004204,1,1,1,1,1,1,1,1
G21006709122446027004204U2,G2100670004204,21067004204,1,1,1,1,1,1,1,1
G21006709122446027004205U1,G2100670004205,21067004205,1,1,1,1,1,1,1,1
G21006709122446027004205U2,G2100670004205,21067004205,0.9999413794,0.9999841738,0.9999835465,0.9999840155,0.9999834958,0.9999831764,0.9999839088,0.9999713742
G21006709122446027004205U2,G2101130060600,21113060600,0.0000586206,0.0000158262,0.0000164535,0.0000159845,0.0000165042,0.0000168236,0.0000160912,0.0000286258
G21006709122446027004206U1,G2100670004209,21067004209,0.3720453364,0.7274725275,0.7303021745,0.7234617985,0.7370390166,0.7381454162,0.728126835,0.8273809524
G21006709122446027004206U1,G2100670004210,21067004210,0.6279546636,0.2725274725,0.2696978255,0.2765382015,0.2629609834,0.2618545838,0.271873165,0.1726190476
G21006909118425786980300R1,G2100690920300,21069920300,1,1,1,1,1,1,1,1
G21006909118499999980300R1,G2100690920300,21069920300,1,1,1,1,1,1,1,1
G21006909118499999980300R2,G2100690920300,21069920300,1,1,1,1,1,1,1,1
G21006909126427856980100R2,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126427856980100R3,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126427856980100U1,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126427856980100U2,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126427856980100U3,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126427856980200R2,G2100690920200,21069920200,1,1,1,1,1,1,1,1
G21006909126427856980200U1,G2100690920200,21069920200,1,1,1,1,1,1,1,1
G21006909126427856980200U2,G2100690920200,21069920200,1,1,1,1,1,1,1,1
G21006909126499999980100R1,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126499999980100R2,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126499999980100R3,G2100690920100,21069920100,1,1,1,1,1,1,1,1
G21006909126499999980200R1,G2100690920200,21069920200,0.9977300222,0.9925636061,0.9938197362,0.9923745998,0.9938197362,0.9942926603,0.9956836584,0.9816760002
G21006909126499999980200R1,G2101610960100,21161960100,0.0022699778,0.0074363939,0.0061802638,0.0076254002,0.0061802638,0.0057073397,0.0043163416,0.0183239998
G21006909126499999980200R2,G2100690920200,21069920200,1,1,1,1,1,1,1,1
G21006909172899999980400R1,G2100690920400,21069920400,0.9999931084,0.9999588602,0.9999456308,0.9999462592,0.9999510948,0.9999285811,0.9999515328,0.9999487804
G21006909172899999980400R1,G2101350930400,21135930400,0.0000068916,0.0000411398,0.0000543692,0.0000537408,0.0000489052,0.0000714189,0.0000484672,0.0000512196
G21006909172899999980400R2,G2100690920400,21069920400,1,1,1,1,1,1,1,1
G21006909172899999980400R3,G2100690920400,21069920400,1,1,1,1,1,1,1,1
G21006909172899999980400R4,G2100690920400,21069920400,1,1,1,1,1,1,1,1
G21007109004800946980600R1,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004800946980600U1,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004850286980600R2,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004850286980600R4,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004850286980600R6,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004862940980600R1,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004899999980600R1,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004899999980600R2,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004899999980600R3,G2100710920400,21071920400,0.0106258925,0,0,0,0,0,0,0
G21007109004899999980600R3,G2100710920800,21071920800,0.9893741075,1,1,1,1,1,1,1
G21007109004899999980600R4,G2100710920700,21071920700,0.0150860687,0,0,0,0,0,0,0
G21007109004899999980600R4,G2100710920800,21071920800,0.9849139313,1,1,1,1,1,1,1
G21007109004899999980600R5,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109004899999980600R6,G2100710920800,21071920800,0.9985565313,0.9971713205,0.9974971169,0.9968586264,0.9977025775,0.9978841607,0.9964202952,1
G21007109004899999980600R6,G2100710920900,21071920900,0.0014434687,0.0028286795,0.0025028831,0.0031413736,0.0022974225,0.0021158393,0.0035797048,0
G21007109004899999980600U1,G2100710920800,21071920800,1,1,1,1,1,1,1,1
G21007109213699999980900R1,G2100710920600,21071920600,1,1,1,1,1,1,1,1
G21007109213699999980900R2,G2100710920600,21071920600,0.9961416037,0.9858223533,0.9884569785,0.9859627195,0.9886105022,0.9890887934,0.9863889597,0.9963173347
G21007109213699999980900R2,G2100710920700,21071920700,0.0019024279,0.0133294609,0.0106918062,0.0132356412,0.0105405731,0.0100641268,0.0127740765,0.0027922461
G21007109213699999980900R2,G2100710920800,21071920800,0.0019559684,0.0008481859,0.0008512153,0.0008016392,0.0008489248,0.0008470798,0.0008369637,0.0008904192
G21007109213699999980900R3,G2100710920600,21071920600,1,1,1,1,1,1,1,1
G21007109213699999980900R4,G2100710920600,21071920600,1,1,1,1,1,1,1,1
G21007109223299999980700R1,G2100710920300,21071920300,1,1,1,1,1,1,1,1
G21007109223299999980700R2,G2100710920300,21071920300,1,1,1,1,1,1,1,1
G21007109223299999980700R3,G2100710920300,21071920300,1,1,1,1,1,1,1,1
G21007109223299999980700R4,G2100710920300,21071920300,1,1,1,1,1,1,1,1
G21007109223299999980700R5,G2100710920300,21071920300,0.9948493866,0.9955797417,0.9967716548,0.9960813684,0.996854945,0.9971194891,0.9996044417,0.9845655278
G21007109223299999980700R5,G2100710920400,21071920400,0.0000976176,0,0,0,0,0,0,0
G21007109223299999980700R5,G2100710920800,21071920800,0.0050529958,0.0044202583,0.0032283452,0.0039186316,0.003145055,0.0028805109,0.0003955583,0.0154344722
G21007109246499999980800R1,G2100710920300,21071920300,0.0000138011,0.0000414545,0.0000427677,0.0000377398,0.0000522048,0.0000514212,0.0000337791,0.0001268775
G21007109246499999980800R1,G2100710920400,21071920400,0.9999861989,0.9999585455,0.9999572323,0.9999622602,0.9999477952,0.9999485788,0.9999662209,0.9998731225
G21007109246499999980800R2,G2100710920400,21071920400,1,1,1,1,1,1,1,1
G21007109246499999980800R3,G2100710920400,21071920400,1,1,1,1,1,1,1,1
G21007109246499999980800R4,G2100710920400,21071920400,1,1,1,1,1,1,1,1
G21007109246499999980800R5,G2100710920400,21071920400,1,1,1,1,1,1,1,1
G21007109283200946980100U2,G2100710920200,21071920200,1,1,1,1,1,1,1,1
G21007109283262940980100R1,G2100710920200,21071920200,1,1,1,1,1,1,1,1
G21007109283262940980200R1,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980200R2,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980200R3,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980200U1,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980200U2,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980200U3,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980200U4,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283262940980300R1,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283262940980300R4,G2100710920100,21071920100,0.0001048047,0.0008759696,0.001013622,0.0009096608,0.0010511636,0.0008759696,0.0013139545,0
G21007109283262940980300R4,G2100710921000,21071921000,0.9998951953,0.9991240304,0.998986378,0.9990903392,0.9989488364,0.9991240304,0.9986860455,1
G21007109283262940980300R5,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283262940980300U1,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283262940980300U4,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283262940980300U5,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980100R1,G2100710920200,21071920200,1,1,1,1,1,1,1,1
G21007109283299999980100R2,G2100710920200,21071920200,1,1,1,1,1,1,1,1
G21007109283299999980100U1,G2100710920200,21071920200,1,1,1,1,1,1,1,1
G21007109283299999980100U2,G2100710920200,21071920200,1,1,1,1,1,1,1,1
G21007109283299999980200R1,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980200R2,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980200R3,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980200U1,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980200U2,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980200U3,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980200U4,G2100710920100,21071920100,1,1,1,1,1,1,1,1
G21007109283299999980300R1,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300R2,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300R3,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300R4,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300R5,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300R6,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300U1,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300U2,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300U3,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300U4,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109283299999980300U5,G2100710921000,21071921000,1,1,1,1,1,1,1,1
G21007109292062940980400R1,G2100710920900,21071920900,0.9708632275,1,1,1,1,1,1,1
G21007109292062940980400R1,G2100710921000,21071921000,0.0291367725,0,0,0,0,0,0,0
G21007109292099999980400R1,G2100710920800,21071920800,0.0011305916,0.0029739977,0.0026451596,0.0027940974,0.0028597259,0.0026894238,0.0029075035,0.0026266486
G21007109292099999980400R1,G2100710920900,21071920900,0.9988694084,0.9970260023,0.9973548404,0.9972059026,0.9971402741,0.9973105762,0.9970924965,0.9973733514
G21007109292099999980400R2,G2100710920800,21071920800,0.0620530286,0.0551038844,0.059311981,0.0632183908,0.0523917995,0.0498915401,0.043956044,0.0933333333
G21007109292099999980400R2,G2100710920900,21071920900,0.9379271187,0.944301839,0.9402002786,0.9362564941,0.9471086832,0.9495336809,0.9555670246,0.9060575331
G21007109292099999980400R2,G2100710921000,21071921000,0.0000198527,0.0005942766,0.0004877404,0.0005251151,0.0004995173,0.000574779,0.0004769315,0.0006091336
G21007109362481012980500R1,G2100710920700,21071920700,1,1,1,1,1,1,1,1
G21007109362481012980500R2,G2100710920700,21071920700,1,1,1,1,1,1,1,1
G21007109362499999980500R1,G2100710920600,21071920600,0.0009041907,0.0029884603,0.0030654482,0.0031137021,0.0034471733,0.0031467316,0.0038482225,0.0015679714
G21007109362499999980500R1,G2100710920700,21071920700,0.9990958093,0.9970115397,0.9969345518,0.9968862979,0.9965528267,0.9968532684,0.9961517775,0.9984320286
G21007109362499999980500R2,G2100710920700,21071920700,0.9999613953,0.9998371112,0.9998425504,0.9998436173,0.9998447939,0.9998465456,0.9998479357,0.9998354052
G21007109362499999980500R2,G2100710920800,21071920800,0.0000386047,0.0001628888,0.0001574496,0.0001563827,0.0001552061,0.0001534544,0.0001520643,0.0001645948
G21007109362499999980500R3,G2100710920700,21071920700,1,1,1,1,1,1,1,1
G21007109362499999980500R4,G2100710920700,21071920700,1,1,1,1,1,1,1,1
G21007109367282272981000R3,G2100710920500,21071920500,1,1,1,1,1,1,1,1
G21007109367282272981000R4,G2100710920500,21071920500,1,1,1,1,1,1,1,1
G21007109367299999981000R1,G2100710920500,21071920500,1,1,1,1,1,1,1,1
G21007109367299999981000R2,G2100710920500,21071920500,0.9999697817,1,1,1,1,1,1,1
G21007109367299999981000R2,G2100710920600,21071920600,0.0000302183,0,0,0,0,0,0,0
G21007109367299999981000R3,G2100710920500,21071920500,1,1,1,1,1,1,1,1
G21007109367299999981000R4,G2100710920500,21071920500,1,1,1,1,1,1,1,1
G21007309013699999071100R3,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G21007309132028900070100R2,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132028900070100U1,G2100730070100,21073070100,0.996886999,0.9993206039,0.9994197817,0.9993318368,0.9993965161,0.9993610694,0.9999228434,0.9992456356
G21007309132028900070100U1,G2100730070800,21073070800,0.003113001,0.0006793961,0.0005802183,0.0006681632,0.0006034839,0.0006389306,0.0000771566,0.0007543644
G21007309132028900070100U2,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132028900070100U3,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132028900070100U4,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132028900070100U5,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132028900070100U6,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132028900070200R3,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132028900070200U1,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132028900070200U2,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132028900070200U3,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132028900070300R1,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132028900070300U1,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132028900070400R1,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G21007309132028900070400R5,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132028900070400U1,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G21007309132028900070400U2,G2100730070401,21073070401,0.8802082533,0.7835835073,0.7811815772,0.758077228,0.7444509201,0.7516510821,0.7200388022,0.8186483809
G21007309132028900070400U2,G2100730070402,21073070402,0.1180321574,0.2162162162,0.2186147186,0.2417582418,0.2553606238,0.2481617647,0.2797927461,0.1811023622
G21007309132028900070400U2,G2100730070500,21073070500,0.0000039434,0,0,0,0,0,0,0
G21007309132028900070400U2,G2100730071100,21073071100,0.0017556458,0.0002002765,0.0002037041,0.0001645303,0.0001884561,0.0001871532,0.0001684517,0.0002492569
G21007309132028900070400U3,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132028900070400U4,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132028900070400U5,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132028900070400U6,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132028900070500R1,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G21007309132028900070500R2,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G21007309132028900070500U1,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G21007309132028900070500U2,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G21007309132028900070500U3,G2100730070402,21073070402,0.0000803865,0.0000131615,0.0000135138,0.0000125749,0.0000127543,0.0000119117,0.0000126661,0.0000128161
G21007309132028900070500U3,G2100730070500,21073070500,0.9999196135,0.9999868385,0.9999864862,0.9999874251,0.9999872457,0.9999880883,0.9999873339,0.9999871839
G21007309132028900070600R3,G2100730070600,21073070600,0.9987134084,1,1,1,1,1,1,1
G21007309132028900070600R3,G2100730070701,21073070701,0.0012865916,0,0,0,0,0,0,0
G21007309132028900070600U1,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G21007309132028900070600U2,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G21007309132028900070600U3,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G21007309132028900070600U4,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G21007309132028900070700R3,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G21007309132028900070700U1,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G21007309132028900070700U2,G2100730070702,21073070702,1,1,1,1,1,1,1,1
G21007309132028900070700U4,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G21007309132028900070800R3,G2100730070800,21073070800,1,1,1,1,1,1,1,1
G21007309132028900071100R2,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G21007309132028900071100R4,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G21007309132028900071100U2,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G21007309132028900071100U4,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G21007309132099999070100R2,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132099999070100U1,G2100730070800,21073070800,1,1,1,1,1,1,1,1
G21007309132099999070100U5,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G21007309132099999070200R3,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132099999070200U1,G2100730070800,21073070800,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924
G21007309132099999070200U1,G2100730071200,21073071200,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076
G21007309132099999070200U3,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G21007309132099999070400R1,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G21007309132099999070400R2,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G21007309132099999070400R5,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132099999070400U1,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G21007309132099999070400U2,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G21007309132099999070400U3,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132099999070400U5,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132099999070400U6,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G21007309132099999070600R3,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G21007309132099999070600U3,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G21007309132099999070700R2,G2100730070702,21073070702,1,1,1,1,1,1,1,1
G21007309132099999070700R3,G2100730070701,21073070701,0.3978799825,0.4116788321,0.4115456238,0.3923444976,0.4210526316,0.4219858156,0.3931623932,0.625
G21007309132099999070700R3,G2100730070702,21073070702,0.6021200175,0.5883211679,0.5884543762,0.6076555024,0.5789473684,0.5780141844,0.6068376068,0.375
G21007309132099999070700U2,G2100730070701,21073070701,0.0030616743,0,0,0,0,0,0,0
G21007309132099999070700U2,G2100730070702,21073070702,0.9969383257,1,1,1,1,1,1,1
G21007309132099999070700U3,G2100730070701,21073070701,0.5965565431,0.5849960096,0.579002079,0.5580808081,0.6008064516,0.6069364162,0.58,0.8043478261
G21007309132099999070700U3,G2100730070702,21073070702,0.4034434569,0.4150039904,0.420997921,0.4419191919,0.3991935484,0.3930635838,0.42,0.1956521739
G21007309132099999070800R2,G2100730070800,21073070800,0.9985528177,0.9999299515,0.9999287456,0.9999237683,0.999931552,0.9999239671,0.9999252044,0.9999552748
G21007309132099999070800R2,G2100730071200,21073071200,0.0014471823,0.0000700485,0.0000712544,0.0000762317,0.000068448,0.0000760329,0.0000747956,0.0000447252
G21007309132099999070800R3,G2100730070800,21073070800,1,1,1,1,1,1,1,1
G21007309132099999070800U3,G2100730070800,21073070800,1,1,1,1,1,1,1,1
